6.369113829990383779e-01,6.679996102519798473e-01
5.926808057019952169e-01,6.262501059370115808e-01
6.106058547163847328e-01,6.442608708469197420e-01
8.393977157000918066e-01,8.567394121489487757e-01
8.113419891707599474e-01,8.310745171441230594e-01
8.221755721224471847e-01,8.415724320875015430e-01
5.761022463096305835e-01,6.104351970611605616e-01
5.933010898951907031e-01,6.272053664729464462e-01
5.895566938417032832e-01,6.242224647065158782e-01
6.006820659397635875e-01,6.344767251741141312e-01
6.175073994367848984e-01,6.527442294759675523e-01
6.204898218796588427e-01,6.541660275359172383e-01
