4.882217461862565222e-01,5.162075731583491978e-01
4.893156811257903249e-01,5.173336903199772241e-01
4.891536522566218292e-01,5.171237820330648605e-01
5.425252652149735733e-01,5.694062631952487852e-01
5.301418016653181020e-01,5.566503787372421019e-01
5.153042112776938799e-01,5.422920754617074346e-01
4.881567183628263695e-01,5.166449555520675752e-01
4.866522685926974456e-01,5.147045682411616196e-01
4.892759369072273157e-01,5.174592939832537430e-01
7.613582289060293329e-01,7.764750260164164919e-01
7.594387953139165592e-01,7.744451745012222998e-01
7.495836016800893065e-01,7.654181943291620271e-01
4.903703148324366490e-01,5.181522564777987228e-01
4.955471235994714507e-01,5.231309192320421353e-01
4.868949217691107001e-01,5.151538889005591315e-01
5.367445853396816124e-01,5.633382562701773066e-01
5.255923613134956263e-01,5.519671147023180735e-01
5.049160154626339825e-01,5.317577756782686516e-01
4.888423179255779738e-01,5.056108019890831473e-01
4.949642359753481657e-01,5.110165392859129518e-01
4.949361847372527046e-01,5.111695145244583571e-01
5.364116099907739743e-01,5.501434953645621961e-01
5.348767266863461156e-01,5.484924675415795425e-01
5.287539908375629150e-01,5.424322527767836410e-01
