4.984383591926310197e-01,5.382819162658666334e-01
4.548489404134655745e-01,5.003193464417976521e-01
4.896910525599244557e-01,5.310007880224197896e-01
4.941174099853624657e-01,5.381488942543314336e-01
4.909332917339376823e-01,5.318126397013641649e-01
4.945827031057819512e-01,5.343533702494194237e-01
5.154672197695819857e-01,5.585199329409509250e-01
4.969003830232109342e-01,5.364392258838389660e-01
5.029010247077784213e-01,5.434088410395617741e-01
6.186030653106784349e-01,6.433176997812326547e-01
6.069651131731258475e-01,6.289026114389382194e-01
6.181539611511095433e-01,6.433871308155457713e-01
4.975684205594862464e-01,5.401386740187748003e-01
4.835720010598215102e-01,5.263762519922368099e-01
4.969840239616406530e-01,5.400396654212525904e-01
4.835599171225860582e-01,5.246131612496333085e-01
4.898669265192504563e-01,5.354136996878472443e-01
4.858694354294607609e-01,5.244630839415315160e-01
4.753662831138353861e-01,5.563224173011258600e-01
4.998889898450579738e-01,5.733229441719595032e-01
4.800368822575546979e-01,5.537664639344438422e-01
4.944813785015139684e-01,5.726408997294493153e-01
4.900991667376365379e-01,5.674542407982516856e-01
4.678027059324085801e-01,5.427604690485168248e-01
