6.063847888584001922e-01,6.308977704109178797e-01
5.731553117233838535e-01,5.976963176615510687e-01
5.938193736603892825e-01,6.188467425387578214e-01
5.944427785114518858e-01,6.189173830278279498e-01
5.901264233478724641e-01,6.152458445734444448e-01
6.098315456731328021e-01,6.341695482257612149e-01
4.995941938395332405e-01,5.247482493603853326e-01
5.050319052095693095e-01,5.291057828906555738e-01
5.103312583582882977e-01,5.372470357669986152e-01
4.828621886667576746e-01,5.093547483386315911e-01
4.893537666569108824e-01,5.153651690276221942e-01
4.797754676753458458e-01,5.068289868946831422e-01
4.902165199845792687e-01,5.169051519957598151e-01
4.889720905107145521e-01,5.147341057080685456e-01
4.871630555228763648e-01,5.141077339475218499e-01
4.771782723259382908e-01,5.032434333268375193e-01
4.878721386241650082e-01,5.141224737086537155e-01
4.801657846292350929e-01,5.065348088765957435e-01
7.531907249819487227e-01,7.912502604024485020e-01
7.720872800122015045e-01,8.053882169136777902e-01
7.602081079026684618e-01,7.956445432147011276e-01
7.541275793937965988e-01,7.892217691042460181e-01
7.677935279081575803e-01,8.031321515250019472e-01
7.545917812455446017e-01,7.904454329293221226e-01
