5.225326289413003700e-01,5.357369176357440477e-01
4.674360041119693387e-01,4.802598876932102079e-01
4.945428733986197423e-01,5.076476400905245434e-01
4.987402220344620551e-01,5.118753515296043943e-01
5.005126429125147380e-01,5.132479845301215482e-01
4.969898419253824251e-01,5.103781418476773801e-01
4.988187583730642194e-01,5.117502828099693701e-01
4.935524255035345087e-01,5.063859172979726653e-01
5.022280567739640933e-01,5.152665101407050141e-01
4.958016294577998195e-01,5.085682350088508441e-01
5.021736629532569385e-01,5.153930135394930723e-01
4.986643544018638519e-01,5.116902089451650371e-01
4.918710220312308978e-01,5.049840345725157276e-01
4.944438414274605065e-01,5.073873194451812285e-01
4.883029637243536669e-01,5.021078635011906321e-01
4.948640041145537238e-01,5.080747764322007809e-01
4.913285684502115003e-01,5.044642137760008138e-01
5.009961230209148964e-01,5.142425145696719602e-01
6.209999999999999964e-01,6.630000000000000338e-01
6.270000000000000018e-01,6.690000000000000391e-01
6.185000000000000497e-01,6.604999999999999760e-01
6.205000000000000515e-01,6.624999999999999778e-01
6.059999999999999831e-01,6.474999999999999645e-01
6.340000000000000080e-01,6.760000000000000453e-01
