5.447896069245662387e-01,5.627247373604382652e-01
5.056244358637163039e-01,5.241980733434907780e-01
5.269909729995141401e-01,5.446208591510112162e-01
5.245653392307190188e-01,5.437369917495308291e-01
5.270323584505141046e-01,5.451992789517396965e-01
5.247309582689670959e-01,5.433274662873882610e-01
6.054873586213216363e-01,6.392653124693314926e-01
6.287175547264051145e-01,6.605552913292777051e-01
6.036124998754821558e-01,6.370463932293932707e-01
6.050892706729937842e-01,6.376904926479328717e-01
6.007569516885560290e-01,6.342587806032971010e-01
6.183542424596379927e-01,6.515092870553489401e-01
4.879362417058927814e-01,5.065742809502449262e-01
4.922295184360211961e-01,5.107423641496199318e-01
4.982343569366753933e-01,5.168432064236625489e-01
4.960409636164209712e-01,5.154945344622319237e-01
4.968790434637495035e-01,5.158845027177533238e-01
4.989085591542080089e-01,5.177094662018577598e-01
6.079999999999999849e-01,6.680000000000000382e-01
5.649999999999999467e-01,6.260000000000000009e-01
5.829999999999999627e-01,6.430000000000000160e-01
6.360000000000000098e-01,6.949999999999999512e-01
5.629999999999999449e-01,6.229999999999999982e-01
6.089999999999999858e-01,6.690000000000000391e-01
